"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"Association Nantes navigue","",2000,"Acquisition de matériel d'équipement",224,"FOUGERAT Jean-Pierre",44,"Député","","Jean-Pierre","Fougerat","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266863.asp","http://www.nosdeputes.fr/jean-pierre-fougerat","http://www.nosdeputes.fr/jean-pierre-fougerat/xml"
"Association nationale des Membres de l'Ordre national du Mérite","",1000,"Conférence pour le 50ème anniversaire de l'Ordre national du Mérite",224,"BLANC Étienne",1,"Député","","Étienne","Blanc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267075.asp","http://www.nosdeputes.fr/etienne-blanc","http://www.nosdeputes.fr/etienne-blanc/xml"
"Association nationale des membres de l'Ordre National du mérite","",1000,"Fonctionnement",129,"ABAD Damien",1,"Député","","Damien","Abad","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605036.asp","http://www.nosdeputes.fr/damien-abad","http://www.nosdeputes.fr/damien-abad/xml"
"Association Nationale des Membres de l'Ordre National du Mérite Section Départementale de l'Ain","",1000,"Fonctionnement",224,"VOISIN Michel",1,"Député","","Michel","Voisin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2936.asp","http://www.nosdeputes.fr/michel-voisin","http://www.nosdeputes.fr/michel-voisin/xml"
"Association Nationale des Officiers de Réserve de l'Armée de l'Air ANORAA","",1000,"Achat d'un drapeau officiel",169,"QUERE Catherine",17,"Député","","Catherine","Quéré","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331014.asp","http://www.nosdeputes.fr/catherine-quere","http://www.nosdeputes.fr/catherine-quere/xml"
"Association Nationale des Pupilles de la Nation, Orphelins du Guerre ou du Devoir (ANPNOGD des Hauts-de-Seine)","",2000,"Fonctionnement",169,"SOLERE Thierry",92,"Député","","Thierry","Solère","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346876.asp","http://www.nosdeputes.fr/thierry-solere","http://www.nosdeputes.fr/thierry-solere/xml"
"Association Nationale des Victimes de l'Insécurité ""","",40000,"Fonctionnement",176,"COLLARD Gilbert",30,"Député","","Gilbert","Collard","H","NI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606212.asp","http://www.nosdeputes.fr/gilbert-collard","http://www.nosdeputes.fr/gilbert-collard/xml"
"Association nationale pour la promotion et le développement de la langue parlée comparée","",1500,"Achat de matériel",157,"LAMOUR Jean-François",75,"Député","","Jean-François","Lamour","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230329.asp","http://www.nosdeputes.fr/jean-francois-lamour","http://www.nosdeputes.fr/jean-francois-lamour/xml"
"Association Neuvicoise d'Animation de Coordination et d'Entraide (ANACE)","",5000,"Fonctionnement, achat de matériel",177,"DEGUILHEM Pascal",24,"Député","","Pascal","Deguilhem","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1032.asp","http://www.nosdeputes.fr/pascal-deguilhem","http://www.nosdeputes.fr/pascal-deguilhem/xml"
"Association Notre Dame des Anges","",1000,"Fonctionnement",175,"DARMANIN Gérald",59,"Député","","Gérald","Darmanin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607846.asp","http://www.nosdeputes.fr/gerald-darmanin","http://www.nosdeputes.fr/gerald-darmanin/xml"
"Association O.R.P.H.E.E","",3000,"Fonctionnement",157,"DE MAZIERES François",78,"Député","","François de","Mazières","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609345.asp","http://www.nosdeputes.fr/francois-de-mazieres","http://www.nosdeputes.fr/francois-de-mazieres/xml"
"Association O2zone (télé participative","",15000,"Acquisition d'une régie mobile pour diversifier l'activité et multiplier les lieux de débat et de reportage",224,"MAGGI Jean-Pierre",13,"Député","","Jean-Pierre","Maggi","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642684.asp","http://www.nosdeputes.fr/jean-pierre-maggi","http://www.nosdeputes.fr/jean-pierre-maggi/xml"
"Association Obern'Aide","",1000,"Fonctionnement",177,"FURST Laurent",67,"Député","","Laurent","Furst","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266774.asp","http://www.nosdeputes.fr/laurent-furst","http://www.nosdeputes.fr/laurent-furst/xml"
"Association Odyssée","",15000,"NC",204,"DESCAMPS-CROSNIER François",78,"Député","","Françoise","Descamps-Crosnier","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609435.asp","http://www.nosdeputes.fr/francoise-descamps-crosnier","http://www.nosdeputes.fr/francoise-descamps-crosnier/xml"
"Association Office Monségurais de la Culture et des Loisirs","",8000,"Aide au festival ""Les 24 H du Swing""",224,"FAURE Martine",33,"Député","","Martine","Faure","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332015.asp","http://www.nosdeputes.fr/martine-faure","http://www.nosdeputes.fr/martine-faure/xml"
"Association OGEC St Charles","",5000,"Fonctionnement",139,"TERROT Michel",69,"Député","","Michel","Terrot","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2801.asp","http://www.nosdeputes.fr/michel-terrot","http://www.nosdeputes.fr/michel-terrot/xml"
"Association OHE Services","",10000,"Accompagner l'essort économique de l'association qui porte un Chantier d'Insertion pour une 10aine de personnes.",102,"BRIDEY Jean-Jacques",94,"Député","","Jean-Jacques","Bridey","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/672.asp","http://www.nosdeputes.fr/jean-jacques-bridey","http://www.nosdeputes.fr/jean-jacques-bridey/xml"
"Association Omnisports d'Aillant sur Tholon","",1000,"NC",219,"LARRIVE Guillaume",89,"Député","","Guillaume","Larrivé","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267785.asp","http://www.nosdeputes.fr/guillaume-larrive","http://www.nosdeputes.fr/guillaume-larrive/xml"
"Association Open Odysseus Aventures","",20000,"Organisation d’un évènement « Open Factory » : Concours pour TPE/PME porteuses d’un projet de développement responsable de leur territoire.",134,"ROUILLARD Gwendal",56,"Député","","Gwendal","Rouillard","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/343493.asp","http://www.nosdeputes.fr/gwendal-rouillard","http://www.nosdeputes.fr/gwendal-rouillard/xml"
"Association Opéra Junior","",20000,"Fonctionnement",224,"LE DAIN Anne-Yvonne",34,"Député","","Anne-Yvonne","Le Dain","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606555.asp","http://www.nosdeputes.fr/anne-yvonne-le-dain","http://www.nosdeputes.fr/anne-yvonne-le-dain/xml"
"Association ORHTO.F.I.P.","",1000,"Achat livres bébé",224,"PINVILLE Martine",16,"Député","","Martine","Pinville","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330981.asp","http://www.nosdeputes.fr/martine-pinville","http://www.nosdeputes.fr/martine-pinville/xml"
"Association Ozon Courir","",1000,"NC",219,"FENECH Georges",69,"Député","","Georges","Fenech","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp","http://www.nosdeputes.fr/georges-fenech","http://www.nosdeputes.fr/georges-fenech/xml"
"Association P.I.V.O.D","",3000,"Fonctionnement",177,"DEBRE Bernard",75,"Député","","Bernard","Debré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1020.asp","http://www.nosdeputes.fr/bernard-debre","http://www.nosdeputes.fr/bernard-debre/xml"
"Association P@JE Pasteur Avenir Jeunesses","",1000,"quartier pasteur asso pour la jeunesse culture sports et sociales",163,"SALLES Rudy",6,"Député","","Rudy","Salles","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2667.asp","http://www.nosdeputes.fr/rudy-salles","http://www.nosdeputes.fr/rudy-salles/xml"
"Association parascoscolaire du Saint Exupéry","",4000,"Projets parascolaires d'éducation physique.",151,"AMIRSHAHI Pouria",999,"Député","","Pouria","Amirshahi","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610968.asp","http://www.nosdeputes.fr/pouria-amirshahi","http://www.nosdeputes.fr/pouria-amirshahi/xml"
"Association Parents/Elèves Ecole Jean Jaurès/Quai Pasteur","",3000,"Classe Découverte",140,"BINET Erwann",38,"Député","","Erwann","Binet","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606899.asp","http://www.nosdeputes.fr/erwann-binet","http://www.nosdeputes.fr/erwann-binet/xml"
"Association Parents/Enfants Méditerrannée","",5000,"Projet pour un lieu d'accueil enfants/parents",106,"ASSOULY Avi",13,"Député","","Avi","Assouly","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642682.asp","http://www.nosdeputes.fr/avi-assouly","http://www.nosdeputes.fr/avi-assouly/xml"
"Association Paris Politix","",1000,"Fonctionnement",150,"CARREZ Gilles",94,"Député","","Gilles","Carrez","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/746.asp","http://www.nosdeputes.fr/gilles-carrez","http://www.nosdeputes.fr/gilles-carrez/xml"
"Association Paroissiale de Sarrians","",1000,"Fonctionnement",224,"AUBERT Julien",84,"Député","","Julien","Aubert","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609726.asp","http://www.nosdeputes.fr/julien-aubert","http://www.nosdeputes.fr/julien-aubert/xml"
"Association pas à pas 49 Enfance et adolescence","",10000,"Création service accompagnement comportemental spécialisé pour enfants et ados atteints de troubles du développement et du comportement",204,"BARDY Serge",49,"Député","","Serge","Bardy","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607369.asp","http://www.nosdeputes.fr/serge-bardy","http://www.nosdeputes.fr/serge-bardy/xml"
"Association Passion Sports mécaniques","",2000,"NC",219,"DEFLESSELLES Bernard",13,"Député","","Bernard","Deflesselles","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1029.asp","http://www.nosdeputes.fr/bernard-deflesselles","http://www.nosdeputes.fr/bernard-deflesselles/xml"
"ASSOCIATION PATRIMOINE","",3000,"Rénovation de l'église Saint Pierre de Charaix",175,"NIESON Nathalie",26,"Député","","Nathalie","Nieson","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606030.asp","http://www.nosdeputes.fr/nathalie-nieson","http://www.nosdeputes.fr/nathalie-nieson/xml"
"Association PEEP","",1000,"Fonctionnement",214,"FENECH Georges",69,"Député","","Georges","Fenech","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp","http://www.nosdeputes.fr/georges-fenech","http://www.nosdeputes.fr/georges-fenech/xml"
"Association PEEP Champigny","",3500,"Opération sécurité des enfants",214,"CARREZ Gilles",94,"Député","","Gilles","Carrez","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/746.asp","http://www.nosdeputes.fr/gilles-carrez","http://www.nosdeputes.fr/gilles-carrez/xml"
"Association PEEP Reims","",5000,"Fonctionnement",214,"ROBINET Arnaud",51,"Député","","Arnaud","Robinet","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/417099.asp","http://www.nosdeputes.fr/arnaud-robinet","http://www.nosdeputes.fr/arnaud-robinet/xml"
"Association Persé Circus","",6000,"Acquisition d'un nouveau chapiteau",224,"DUMONT Jean-Louis",55,"Député","","Jean-Louis","Dumont","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1199.asp","http://www.nosdeputes.fr/jean-louis-dumont","http://www.nosdeputes.fr/jean-louis-dumont/xml"
"Association Philatélique de Boulogne- Billancourt","",2000,"Fonctionnement",224,"SOLERE Thierry",92,"Député","","Thierry","Solère","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346876.asp","http://www.nosdeputes.fr/thierry-solere","http://www.nosdeputes.fr/thierry-solere/xml"
"Association Philatélique Vellave","",1000,"Fonctionnement",224,"VIGIER Jean-Pierre",43,"Député","","Jean-Pierre","Vigier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607090.asp","http://www.nosdeputes.fr/jean-pierre-vigier","http://www.nosdeputes.fr/jean-pierre-vigier/xml"
"Association PHOENIX","",8000,"Prépa brevet, prépa BAC, prévention routière, apprentissage des langues,accompagnement scolaire, séjour pour enfants",163,"LAGARDE Jean-Christophe",93,"Député","","Jean-Christophe","Lagarde","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/268019.asp","http://www.nosdeputes.fr/jean-christophe-lagarde","http://www.nosdeputes.fr/jean-christophe-lagarde/xml"
"Association Piano en Valois","",5000,"Organisation du festival",224,"PINVILLE Martine",16,"Député","","Martine","Pinville","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330981.asp","http://www.nosdeputes.fr/martine-pinville","http://www.nosdeputes.fr/martine-pinville/xml"
"Association Pietralba d’Ajaccio (1000 euros)","",1000,"NC",219,"de ROCCA SERRA Camille","2A","Député","","Camille de","Rocca Serra","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267689.asp","http://www.nosdeputes.fr/camille-de-rocca-serra","http://www.nosdeputes.fr/camille-de-rocca-serra/xml"
"Association Pilates et Fitness","",1000,"NC",219,"MANCEL Jean-François",60,"Député","","Jean-François","Mancel","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp","http://www.nosdeputes.fr/jean-francois-mancel","http://www.nosdeputes.fr/jean-francois-mancel/xml"
"Association Pince oreille TSF 98","",1500,"Fonctionnement",224,"DUMONT Laurence",14,"Député","","Laurence","Dumont","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1198.asp","http://www.nosdeputes.fr/laurence-dumont","http://www.nosdeputes.fr/laurence-dumont/xml"
"Association Planète Sésame - La Rochelle","",8000,"Projet """"1 sésame pour 1 emploi"""". Accès à la qualification professionnelle des femmes en demande d'emploi par le biais d'un chantier école",102,"FALORNI Olivier",17,"Député","","Olivier","Falorni","H","RRDP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605694.asp","http://www.nosdeputes.fr/olivier-falorni","http://www.nosdeputes.fr/olivier-falorni/xml"
"Association polyculturelle","",3000,"RENCONTRES DEPARTEMENTALES",224,"VERGNIER Michel",23,"Député","","Michel","Vergnier","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2895.asp","http://www.nosdeputes.fr/michel-vergnier","http://www.nosdeputes.fr/michel-vergnier/xml"
"Association Portes Z'ouvertes","",8000,"NC",163,"Groupe SRC",75,"Assemblée nationale","","","","","","","",""
"Association POU MARIORIO","",17000,"Organisations de Repas Annuels des Personnes Agés de la Commune. Achats de Materiels d'équipements pour l'Association ( Chaises Tables Chapiteaux …)",157,"TAHUAITU Jonas",987,"Député","","Jonas","Tahuaitu","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610804.asp","http://www.nosdeputes.fr/jonas-tahuaitu","http://www.nosdeputes.fr/jonas-tahuaitu/xml"
"Association Pour Avenir d'Anstaing","",1000,"Fonctionnement",147,"LAZARO Thierry",59,"Député","","Thierry","Lazaro","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1857.asp","http://www.nosdeputes.fr/thierry-lazaro","http://www.nosdeputes.fr/thierry-lazaro/xml"
"Association pour la commémoration du centenaire de la poste aérienne","",4000,"Aide à la commémoration du centenaire du 1er vol aéropostal",224,"GOT Pascale",33,"Député","","Pascale","Got","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331973.asp","http://www.nosdeputes.fr/pascale-got","http://www.nosdeputes.fr/pascale-got/xml"
"Association pour la maison familiale rurale de Divajeu","",5000,"Réfection de la cantine",106,"MARITON Hervé",26,"Député","","Hervé","Mariton","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2083.asp","http://www.nosdeputes.fr/herve-mariton","http://www.nosdeputes.fr/herve-mariton/xml"
"Association pour la Promotion de la prévention et de l'Economie Sociale en Europe (APPESE)","",2500,"Fonctionnement",177,"ESTROSI Christian",6,"Député","","Christian","Estrosi","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1263.asp","http://www.nosdeputes.fr/christian-estrosi","http://www.nosdeputes.fr/christian-estrosi/xml"
"association pour la promotion de l'agriculture en Oisans","",1000,"fonctionnement",154,"BATTISTEL Marie-Noëlle",38,"Député","","Marie-Noëlle","Battistel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342415.asp","http://www.nosdeputes.fr/marie-noelle-battistel","http://www.nosdeputes.fr/marie-noelle-battistel/xml"
"Association pour la promotion du patrimoine local de l'Oise et du Beauvaisis","",1000,"Fonctionnement",175,"MANCEL Jean-François",60,"Député","","Jean-François","Mancel","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp","http://www.nosdeputes.fr/jean-francois-mancel","http://www.nosdeputes.fr/jean-francois-mancel/xml"
"Association pour la protection et la promotion du site de Palluau","",2000,"Organisation d'un salon du livre",224,"CHANTEGUET Jean-Paul",36,"Député","","Jean-Paul","Chanteguet","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/810.asp","http://www.nosdeputes.fr/jean-paul-chanteguet","http://www.nosdeputes.fr/jean-paul-chanteguet/xml"
"Association pour la Restauration des Remparts de Crémieu","",15000,"Fonctionnement",175,"MOYNE-BRESSAND Alain",38,"Député","","Alain","Moyne-Bressand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp","http://www.nosdeputes.fr/alain-moyne-bressand","http://www.nosdeputes.fr/alain-moyne-bressand/xml"
"Association pour la Sauvegarde de l'Assemblée de la Théoule","",3000,"Fonctionnement",175,"VIGIER Jean-Pierre",43,"Député","","Jean-Pierre","Vigier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607090.asp","http://www.nosdeputes.fr/jean-pierre-vigier","http://www.nosdeputes.fr/jean-pierre-vigier/xml"
"Association pour la sauvegarde de l'Eglise de Gaillan","",1500,"Aide à la restauration de l'église",175,"Groupe SRC",75,"Assemblée nationale","","","","","","","",""
"Association pour la Sauvegarde de l'Eglise Saint Martin de Breuil-le-Vert","",1000,"Fonctionnement",175,"COURTIAL Edouard",60,"Député","","Édouard","Courtial","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267743.asp","http://www.nosdeputes.fr/edouard-courtial","http://www.nosdeputes.fr/edouard-courtial/xml"
"Association pour la Villa internationale des paysagistes","",30000,"Fonctionnement",224,"DE MAZIERES François",78,"Député","","François de","Mazières","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609345.asp","http://www.nosdeputes.fr/francois-de-mazieres","http://www.nosdeputes.fr/francois-de-mazieres/xml"
"Association pour le développement des villages de Zorgho","",5000,"Fonctionnement",224,"OLIVIER Maud",91,"Député","","Maud","Olivier","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609983.asp","http://www.nosdeputes.fr/maud-olivier","http://www.nosdeputes.fr/maud-olivier/xml"
"Association pour le don du sang bénévole de Quesnoy-sur-Deule, Deulemont,, Warneton et environs","",1000,"NC",204,"DAUBRESSE Marc-Philippe",59,"Député","","Marc-Philippe","Daubresse","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1001.asp","http://www.nosdeputes.fr/marc-philippe-daubresse","http://www.nosdeputes.fr/marc-philippe-daubresse/xml"
"Association pour le musée du 5 juin 1944 ""message Verlaine""","",2000,"Fonctionnement",175,"DARMANIN Gérald",59,"Député","","Gérald","Darmanin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607846.asp","http://www.nosdeputes.fr/gerald-darmanin","http://www.nosdeputes.fr/gerald-darmanin/xml"
