"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"Cahors XV","",7500,"NC",219,"MIQUEL Gérard",46,"Sénateur","","Gérard","Miquel","H","SOC","http://www.senat.fr/senateur/miquel_gerard92039x.html","http://www.nossenateurs.fr/gerard-miquel","http://www.nossenateurs.fr/gerard-miquel/xml"
"CAMI sport et cancer","",2000,"NC",157,"POZZO DI BORGO Yves",75,"Sénateur","","Yves","Pozzo di Borgo","H","UDI","http://www.senat.fr/senateur/pozzo_di_borgo_yves04080j.html","http://www.nossenateurs.fr/yves-pozzo-di-borgo","http://www.nossenateurs.fr/yves-pozzo-di-borgo/xml"
"Cap'In Scena","",3000,"Subvention fonctionnement",131,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"CECB","",1500,"Subvention fonctionnement",224,"CAPO-CANELLAS Vincent",93,"Sénateur","","Vincent","Capo-Canellas","H","UDI","http://www.senat.fr/senateur/capo_canellas_vincent11053k.html","http://www.nossenateurs.fr/vincent-capo-canellas","http://www.nossenateurs.fr/vincent-capo-canellas/xml"
"Centre aéré Mill Valley","",8000,"Appui aux activités",151,"LEPAGE Claudine",999,"Sénateur","","Claudine","Lepage","F","SOC","http://www.senat.fr/senateur/lepage_claudine08017t.html","http://www.nossenateurs.fr/claudine-lepage","http://www.nossenateurs.fr/claudine-lepage/xml"
"CENTRE CESAIRIEN D'ETUDES ET DE RECHERCHES (C.C.E.R.) MARTINIQUE","",20000,"Colloque international : ""Aimé Césaire, œuvre et héritage"".",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Centre de formation de football de Paris","",20000,"NC",219,"DOMINATI Philippe",75,"Sénateur","","Philippe","Dominati","H","UMP","http://www.senat.fr/senateur/dominati_philippe04071h.html","http://www.nossenateurs.fr/philippe-dominati","http://www.nossenateurs.fr/philippe-dominati/xml"
"Centre de recherche sur la Libye Antique","",15000,"Développement de la recherche archéologique en Libye",185,"MARINI Philippe",60,"Sénateur","","Philippe","Marini","H","UMP","http://www.senat.fr/senateur/marini_philippe92035t.html","http://www.nossenateurs.fr/philippe-marini","http://www.nossenateurs.fr/philippe-marini/xml"
"Centre éducatif de Bali","",3000,"Appui aux activités",185,"DUVERNOIS Louis",999,"Sénateur","","Louis","Duvernois","H","UMP","http://www.senat.fr/senateur/duvernois_louis01041n.html","http://www.nossenateurs.fr/louis-duvernois","http://www.nossenateurs.fr/louis-duvernois/xml"
"Centre médico-social de Moroni","",15000,"Travaux de rénovation",209,"YUNG Richard",999,"Sénateur","","Richard","Yung","H","SOC","http://www.senat.fr/senateur/yung_richard04034c.html","http://www.nossenateurs.fr/richard-yung","http://www.nossenateurs.fr/richard-yung/xml"
"Centre médico-social français","",2744,"Achat appareil d'analyses bio-médicales",185,"LEPAGE Claudine",999,"Sénateur","","Claudine","Lepage","F","SOC","http://www.senat.fr/senateur/lepage_claudine08017t.html","http://www.nossenateurs.fr/claudine-lepage","http://www.nossenateurs.fr/claudine-lepage/xml"
"Centre musical Bourg-les-Valence","",40000,"Subvention fonctionnement",224,"PIRAS Bernard",26,"Sénateur","","Bernard","Piras","H","SOC","http://www.senat.fr/senateur/piras_bernard96006f.html","http://www.nossenateurs.fr/bernard-piras","http://www.nossenateurs.fr/bernard-piras/xml"
"Centre National de la Mémoire Arménienne","",10000,"Subvention fonctionnement",224,"FISCHER Guy",69,"Sénateur","","Guy","Fischer","H","CRC","http://www.senat.fr/senateur/fischer_guy95032d.html","http://www.nossenateurs.fr/guy-fischer","http://www.nossenateurs.fr/guy-fischer/xml"
"Centre ressource lecture","",5000,"Fonctionnement",230,"ROSSIGNOL Laurence",60,"Sénateur","","Laurence","Rossignol","F","SOC","http://www.senat.fr/senateur/rossignol_laurence11045k.html","http://www.nossenateurs.fr/laurence-rossignol","http://www.nossenateurs.fr/laurence-rossignol/xml"
"Centre Ressources Théâtre Handicap","",9000,"Subvention fonctionnement",224,"JOUANNO Chantal",75,"Sénateur","","Chantal","Jouanno","F","UDI","http://www.senat.fr/senateur/jouanno_chantal09001p.html","http://www.nossenateurs.fr/chantal-jouanno","http://www.nossenateurs.fr/chantal-jouanno/xml"
"Cercle BREA","",5000,"Subvention fonctionnement",175,"MASSON-MARET Hélène",6,"Sénateur","","Hélène","Masson-Maret","F","UMP","http://www.senat.fr/senateur/masson_maret_helene13001t.html","http://www.nossenateurs.fr/helene-masson-maret","http://www.nossenateurs.fr/helene-masson-maret/xml"
"Cercle des nageurs de vallée de Seine","",1500,"NC",219,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Cercle d'Histoire de Mothern","",2000,"Subvention fonctionnement",224,"REICHARDT André",67,"Sénateur","","André","Reichardt","H","UMP","http://www.senat.fr/senateur/reichardt_andre10015m.html","http://www.nossenateurs.fr/andre-reichardt","http://www.nossenateurs.fr/andre-reichardt/xml"
"Cercle Moldavie","",1500,"Organisations 2 conférences sur la Moldavie",185,"DURRIEU Josette",65,"Sénateur","","Josette","Durrieu","F","SOC","http://www.senat.fr/senateur/durrieu_josette92020l.html","http://www.nossenateurs.fr/josette-durrieu","http://www.nossenateurs.fr/josette-durrieu/xml"
"Cercle nautique de Melun","",10000,"NC",219,"MELOT Colette",77,"Sénateur","","Colette","Mélot","F","UMP","http://www.senat.fr/senateur/melot_colette04057k.html","http://www.nossenateurs.fr/colette-melot","http://www.nossenateurs.fr/colette-melot/xml"
"CETIR","",8000,"NC",103,"DURRIEU Josette",65,"Sénateur","","Josette","Durrieu","F","SOC","http://www.senat.fr/senateur/durrieu_josette92020l.html","http://www.nossenateurs.fr/josette-durrieu","http://www.nossenateurs.fr/josette-durrieu/xml"
"Chat et souris","",1000,"NC",163,"DINI Muguette",69,"Sénateur","","Muguette","Dini","F","UDI","http://www.senat.fr/senateur/dini_muguette04051d.html","http://www.nossenateurs.fr/muguette-dini","http://www.nossenateurs.fr/muguette-dini/xml"
"Choeur de Chambre de Rouen","",1000,"Subvention fonctionnement",224,"MORIN-DESAILLY Catherine",76,"Sénateur","","Catherine","Morin-Desailly","F","UDI","http://www.senat.fr/senateur/morin_desailly_catherine04070g.html","http://www.nossenateurs.fr/catherine-morin-desailly","http://www.nossenateurs.fr/catherine-morin-desailly/xml"
"CIDFF 76","",1000,"NC",137,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"CIDFF 77","",20000,"NC",137,"LIPIETZ Hélène",77,"Sénateur","","Hélène","Lipietz","F","ECO","http://www.senat.fr/senateur/lipietz_helene12035a.html","http://www.nossenateurs.fr/helene-lipietz","http://www.nossenateurs.fr/helene-lipietz/xml"
"CIDFF Haut-Rhin","",5000,"CIDFF Haut-Rhin",106,"BOCKEL Jean-Marie",68,"Sénateur","","Jean-Marie","Bockel","H","UDI","http://www.senat.fr/senateur/bockel_jean_marie04040a.html","http://www.nossenateurs.fr/jean-marie-bockel","http://www.nossenateurs.fr/jean-marie-bockel/xml"
"CIDFF Indre et Loire","",3000,"NC",137,"FILLEUL Jean-Jacques",37,"Sénateur","","Jean-Jacques","Filleul","H","SOC","http://www.senat.fr/senateur/filleul_jean_jacques11107g.html","http://www.nossenateurs.fr/jean-jacques-filleul","http://www.nossenateurs.fr/jean-jacques-filleul/xml"
"CIE de chiens guides d'aveugles","",15000,"NC",163,"LIPIETZ Hélène",77,"Sénateur","","Hélène","Lipietz","F","ECO","http://www.senat.fr/senateur/lipietz_helene12035a.html","http://www.nossenateurs.fr/helene-lipietz","http://www.nossenateurs.fr/helene-lipietz/xml"
"Ciné Banlieue","",30000,"Subvention fonctionnement",224,"DEMONTES Christiane",69,"Sénateur","","Christiane","Demontès","F","SOC","http://www.senat.fr/senateur/demontes_christiane04046g.html","http://www.nossenateurs.fr/christiane-demontes","http://www.nossenateurs.fr/christiane-demontes/xml"
"Cinélux","",2000,"Subvention fonctionnement",224,"BORDIER Pierre",89,"Sénateur","","Pierre","Bordier","H","UMP","http://www.senat.fr/senateur/bordier_pierre04073k.html","http://www.nossenateurs.fr/pierre-bordier","http://www.nossenateurs.fr/pierre-bordier/xml"
"Cités Unies","",20000,"Accompagnement de la coopération décentralisée",185,"MARC François",29,"Sénateur","","François","Marc","H","SOC","http://www.senat.fr/senateur/marc_francois98046x.html","http://www.nossenateurs.fr/francois-marc","http://www.nossenateurs.fr/francois-marc/xml"
"CITES UNIES France","",20000,"Accompagnement et promotion coopération décentralisée.",129,"Dotation institutionnelle",75,"Sénat","","","","","","","",""
"Citoyen'T Epinettes Batgnollesn","",5000,"Subvention fonctionnement",224,"CHARON Pierre",75,"Sénateur","","Pierre","Charon","H","UMP","http://www.senat.fr/senateur/charon_pierre11080n.html","http://www.nossenateurs.fr/pierre-charon","http://www.nossenateurs.fr/pierre-charon/xml"
"CLAP MEDIA ""Le cinéma s'expose""","",5000,"Subvention fonctionnement",224,"DOMINATI Philippe",75,"Sénateur","","Philippe","Dominati","H","UMP","http://www.senat.fr/senateur/dominati_philippe04071h.html","http://www.nossenateurs.fr/philippe-dominati","http://www.nossenateurs.fr/philippe-dominati/xml"
"Club Bourgetin de Tennis de Table","",2000,"NC",219,"CAPO-CANELLAS Vincent",93,"Sénateur","","Vincent","Capo-Canellas","H","UDI","http://www.senat.fr/senateur/capo_canellas_vincent11053k.html","http://www.nossenateurs.fr/vincent-capo-canellas","http://www.nossenateurs.fr/vincent-capo-canellas/xml"
"Club de Football Union Sportive de Reipertswiller","",10000,"NC",219,"GRIGNON Francis",67,"Sénateur","","Francis","Grignon","H","UMP","http://www.senat.fr/senateur/grignon_francis95036h.html","http://www.nossenateurs.fr/francis-grignon","http://www.nossenateurs.fr/francis-grignon/xml"
"Club de plongée ABYSS","",1000,"NC",219,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"Club municipal sportif d'Oissel Football","",33000,"NC",219,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"Club Nautique Alpin de Serre-Ponçon-Embrun","",1500,"NC",219,"BERNARD-REYMOND Pierre",5,"Sénateur","","Pierre","Bernard-Reymond","H","NI","http://www.senat.fr/senateur/bernard_reymond_pierre07003h.html","http://www.nossenateurs.fr/pierre-bernard-reymond","http://www.nossenateurs.fr/pierre-bernard-reymond/xml"
"Club nautique d'Oissel","",13000,"NC",219,"FOUCAUD Thierry",76,"Sénateur","","Thierry","Foucaud","H","CRC","http://www.senat.fr/senateur/foucaud_thierry98053w.html","http://www.nossenateurs.fr/thierry-foucaud","http://www.nossenateurs.fr/thierry-foucaud/xml"
"Club taurin de Rieumes","",10000,"Subvention fonctionnement",224,"AUBAN Bertrand",31,"Sénateur","","Bertrand","Auban","H","SOC","http://www.senat.fr/senateur/auban_bertrand98011l.html","http://www.nossenateurs.fr/bertrand-auban","http://www.nossenateurs.fr/bertrand-auban/xml"
"Club XXIe siècle - Les Entretiens de l'Excellence","",15000,"Mise en place de l'opération ""Les entretiens de l'Excellence"" ciblant les jeunes en ZEP",150,"KHIARI Bariza",75,"Sénateur","","Bariza","Khiari","F","SOC","http://www.senat.fr/senateur/khiari_bariza04077p.html","http://www.nossenateurs.fr/bariza-khiari","http://www.nossenateurs.fr/bariza-khiari/xml"
"CMAAS","",5000,"CMAAS",106,"POZZO DI BORGO Yves",75,"Sénateur","","Yves","Pozzo di Borgo","H","UDI","http://www.senat.fr/senateur/pozzo_di_borgo_yves04080j.html","http://www.nossenateurs.fr/yves-pozzo-di-borgo","http://www.nossenateurs.fr/yves-pozzo-di-borgo/xml"
"Collectif argentin pour la mémoire","",3000,"Subvention fonctionnement",224,"DESESSARD Jean",75,"Sénateur","","Jean","Desessard","H","ECO","http://www.senat.fr/senateur/desessard_jean04067m.html","http://www.nossenateurs.fr/jean-desessard","http://www.nossenateurs.fr/jean-desessard/xml"
"Collectif d'élus doutant de la pertinence de l’aéroport Notre dame des Landes","",15000,"Fonctionnement",113,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Collectif Fémiinin Masculin","",5000,"Subvention fonctionnement",224,"COHEN Laurence",94,"Sénateur","","Laurence","Cohen","F","CRC","http://www.senat.fr/senateur/cohen_laurence11031d.html","http://www.nossenateurs.fr/laurence-cohen","http://www.nossenateurs.fr/laurence-cohen/xml"
"Collège Carmel St-Joseph Mecherf","",40000,"Appui aux activités",185,"KAMMERMANN Christiane",999,"Sénateur","","Christiane","Kammermann","F","UMP","http://www.senat.fr/senateur/kammermann_christiane04036e.html","http://www.nossenateurs.fr/christiane-kammermann","http://www.nossenateurs.fr/christiane-kammermann/xml"
"Collège de Bidache- foyer socio-éducatif","",2000,"Fonctionnement",141,"LASSERRE Jean-Jacques",64,"Sénateur","","Jean-Jacques","Lasserre","H","UDI","http://www.senat.fr/senateur/lasserre_jean_jacques11111c.html","http://www.nossenateurs.fr/jean-jacques-lasserre","http://www.nossenateurs.fr/jean-jacques-lasserre/xml"
"Collège de Puisaye","",5000,"Subvention fonctionnement",224,"BORDIER Pierre",89,"Sénateur","","Pierre","Bordier","H","UMP","http://www.senat.fr/senateur/bordier_pierre04073k.html","http://www.nossenateurs.fr/pierre-bordier","http://www.nossenateurs.fr/pierre-bordier/xml"
"Collège des frères de Jaffa","",25000,"Achat d'équipement",185,"COINTAT Christian",999,"Sénateur","","Christian","Cointat","H","UMP","http://www.senat.fr/senateur/cointat_christian01063u.html","http://www.nossenateurs.fr/christian-cointat","http://www.nossenateurs.fr/christian-cointat/xml"
"Collège du Sacré-Cœur de Ghamre","",5000,"Financement salle d'EPS",185,"LECONTE Jean-Yves",999,"Sénateur","","Jean-Yves","Leconte","H","SOC","http://www.senat.fr/senateur/leconte_jean_yves11026g.html","http://www.nossenateurs.fr/jean-yves-leconte","http://www.nossenateurs.fr/jean-yves-leconte/xml"
"Collège François Dolto de Majunga","",11600,"Achat matériels informatiques",185,"YUNG Richard",999,"Sénateur","","Richard","Yung","H","SOC","http://www.senat.fr/senateur/yung_richard04034c.html","http://www.nossenateurs.fr/richard-yung","http://www.nossenateurs.fr/richard-yung/xml"
"Collège François Dolto de Majunga","",15000,"Equipement internat et restaurant scolaire",185,"LEPAGE Claudine",999,"Sénateur","","Claudine","Lepage","F","SOC","http://www.senat.fr/senateur/lepage_claudine08017t.html","http://www.nossenateurs.fr/claudine-lepage","http://www.nossenateurs.fr/claudine-lepage/xml"
"Collège international de Montréal","",10000,"Projet culturel",185,"COINTAT Christian",999,"Sénateur","","Christian","Cointat","H","UMP","http://www.senat.fr/senateur/cointat_christian01063u.html","http://www.nossenateurs.fr/christian-cointat","http://www.nossenateurs.fr/christian-cointat/xml"
"Collège Marie de France","",5000,"Appui aux activités",185,"YUNG Richard",999,"Sénateur","","Richard","Yung","H","SOC","http://www.senat.fr/senateur/yung_richard04034c.html","http://www.nossenateurs.fr/richard-yung","http://www.nossenateurs.fr/richard-yung/xml"
"Collège Marthe Dupeyron (Langogne)","",500,"Fonctionnement",230,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Collège public bilingue de Broocklyn","",7000,"Achat de matériel éducatif",185,"FERRAND André",999,"Sénateur","","André","Ferrand","H","UMP","http://www.senat.fr/senateur/ferrand_andre98019u.html","http://www.nossenateurs.fr/andre-ferrand","http://www.nossenateurs.fr/andre-ferrand/xml"
"Collège public bilingue de Manhattan","",7000,"Achat de matériel éducatif",185,"FERRAND André",999,"Sénateur","","André","Ferrand","H","UMP","http://www.senat.fr/senateur/ferrand_andre98019u.html","http://www.nossenateurs.fr/andre-ferrand","http://www.nossenateurs.fr/andre-ferrand/xml"
"Colombillac","",3000,"Fret humanitaire pour la Colombie",209,"ANZIANI Alain",33,"Sénateur","","Alain","Anziani","H","SOC","http://www.senat.fr/senateur/anziani_alain08025t.html","http://www.nossenateurs.fr/alain-anziani","http://www.nossenateurs.fr/alain-anziani/xml"
"COMAP LYON 2013 (organisation du championnat du monde d'athlétisme Handisport)","",5000,"NC",157,"FISCHER Guy",69,"Sénateur","","Guy","Fischer","H","CRC","http://www.senat.fr/senateur/fischer_guy95032d.html","http://www.nossenateurs.fr/guy-fischer","http://www.nossenateurs.fr/guy-fischer/xml"
"Comité d'action culturelle et sociale","",5000,"Subvention fonctionnement",224,"CHARON Pierre",75,"Sénateur","","Pierre","Charon","H","UMP","http://www.senat.fr/senateur/charon_pierre11080n.html","http://www.nossenateurs.fr/pierre-charon","http://www.nossenateurs.fr/pierre-charon/xml"
"Comité d'Animation de Banassac","",650,"Subvention fonctionnement",224,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
