"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"BESSAN",34,10500,"La rénovation des courts de tennis",122,"D'ETTORE Gilles",34,"Député",2012,"Gilles d'","Gilles d'Ettore","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/332154.asp","http://2007-2012.nosdeputes.fr/gilles-d-ettore","http://2007-2012.nosdeputes.fr/gilles-d-ettore/xml"
"BESSAY",85,11540,"La construction d'une école",122,"CAILLAUD Dominique",85,"Député",2012,"Dominique","Caillaud","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/707.asp","http://2007-2012.nosdeputes.fr/dominique-caillaud","http://2007-2012.nosdeputes.fr/dominique-caillaud/xml"
"BESSE-EN-OISANS",38,3282,"La réfection et la sécurisation de la montée de l'église et du parking situé à l'entrée du village",122,"MIGAUD Didier",38,"Député",2010,"Didier","Migaud","H","SRC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2189.asp","http://2007-2012.nosdeputes.fr/didier-migaud","http://2007-2012.nosdeputes.fr/didier-migaud/xml"
"BESSENAY",69,11517,"La construction d'un bassin d'orage",122,"VERCHERE Patrice",69,"Député",2012,"Patrice","Verchère","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334843.asp","http://www.nosdeputes.fr/patrice-verchere","http://www.nosdeputes.fr/patrice-verchere/xml"
"BESSE-SUR-BRAYE",72,15113,"La restauration d'un pigeonnier",122,"PAVY-MORANCAIS Béatrice",72,"Député",2012,"Béatrice","Pavy","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267314.asp","http://2007-2012.nosdeputes.fr/beatrice-pavy","http://2007-2012.nosdeputes.fr/beatrice-pavy/xml"
"BESSEY",42,13272,"L'acquisition de mobilier pour la future mairie",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"BETBEZER-D'ARMAGNAC",40,4000,"La construction d'auvents en extension de la couverture du foyer rural",122,"VIDALIES Alain",40,"Député",2012,"Alain","Vidalies","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2912.asp","http://www.nosdeputes.fr/alain-vidalies","http://www.nosdeputes.fr/alain-vidalies/xml"
"BETHISY-SAINT-MARTIN",60,5000,"Le remplacement de fenêtres au logement communal situé rue Pasteur",122,"DEGAUCHY Lucien",60,"Député",2012,"Lucien","Degauchy","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1031.asp","http://www.nosdeputes.fr/lucien-degauchy","http://www.nosdeputes.fr/lucien-degauchy/xml"
"BETON-BAZOCHES",77,2000,"La réfection de la chapelle Saint-Prix et du bas- côté sud de la nef de l'église",122,"JACOB Christian",77,"Député",2012,"Christian","Jacob","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1695.asp","http://www.nosdeputes.fr/christian-jacob","http://www.nosdeputes.fr/christian-jacob/xml"
"BETTEMBOS",80,10000,"L'extension et l'aménagement de l'ancienne école en salle de réunion",122,"GEST Alain",80,"Député",2011,"Alain","Gest","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1466.asp","http://www.nosdeputes.fr/alain-gest","http://www.nosdeputes.fr/alain-gest/xml"
"BETTIGNIES",59,2577,"L'aménagement d'un coeur de village et d'espaces publics",122,"MARIN Christine",59,"Député",2008,"Christine","Marin","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/333972.asp","http://2007-2012.nosdeputes.fr/christine-marin","http://2007-2012.nosdeputes.fr/christine-marin/xml"
"BETTING",57,10000,"L'enfouissement des réseaux et la réfection de la voirie, rues de la Libération et de la Ferme",122,"LANG Pierre",57,"Député",2012,"Pierre","Lang","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/1822.asp","http://2007-2012.nosdeputes.fr/pierre-lang","http://2007-2012.nosdeputes.fr/pierre-lang/xml"
"BEUGNEUX",2,795,"Des travaux de drainage, rue des Petits Prés (voie communale n°6)",122,"VASSEUR Isabelle",2,"Député",2012,"Isabelle","Vasseur","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/330112.asp","http://2007-2012.nosdeputes.fr/isabelle-vasseur","http://2007-2012.nosdeputes.fr/isabelle-vasseur/xml"
"BEUGNEUX",2,19200,"La mise en conformité du réseau d'eau potable (tranche conditionnelle)",122,"VASSEUR Isabelle",2,"Député",2012,"Isabelle","Vasseur","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/330112.asp","http://2007-2012.nosdeputes.fr/isabelle-vasseur","http://2007-2012.nosdeputes.fr/isabelle-vasseur/xml"
"BEUGNON",89,3000,"La réfection du sol de la salle de classe",122,"ROLLAND Jean-Marie",89,"Député",2012,"Jean-Marie","Rolland","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267570.asp","http://2007-2012.nosdeputes.fr/jean-marie-rolland","http://2007-2012.nosdeputes.fr/jean-marie-rolland/xml"
"BEURRIERES",63,7662,"La réfection de voirie (programme 2011)",122,"CHASSAIGNE André",63,"Député",2011,"André","Chassaigne","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267306.asp","http://www.nosdeputes.fr/andre-chassaigne","http://www.nosdeputes.fr/andre-chassaigne/xml"
"BEUSTE",64,8187,"La mise en place d'une signalisation et l'aménagement du carrefour entre la rue des Cerisiers et les chemins communaux n°13 et n°14",122,"BAYROU François",64,"Député",2010,"François","Bayrou","H","NI","http://www.assemblee-nationale.fr/13/tribun/fiches_id/410.asp","http://2007-2012.nosdeputes.fr/francois-bayrou","http://2007-2012.nosdeputes.fr/francois-bayrou/xml"
"BEUVARDES",2,5992,"La mise en sécurité de l'entrée des écoles et le remplacement des menuiseries des classes du cours préparatoire",122,"VASSEUR Isabelle",2,"Député",2011,"Isabelle","Vasseur","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/330112.asp","http://2007-2012.nosdeputes.fr/isabelle-vasseur","http://2007-2012.nosdeputes.fr/isabelle-vasseur/xml"
"BEUVRAGES",59,9827,"Le remplacement des menuiseries extérieures de l'école Paul Langevin (tranche conditionnelle)",122,"BOCQUET Alain",59,"Député",2012,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"BEUVRAGES",59,10000,"L'installation de nouvelles menuiseries à l'école Paul Langevin (programme 2010)",122,"BOCQUET Alain",59,"Député",2010,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"BEUVRY-LA-FORET",59,3000,"L'extension et l'aménagement de la mairie",122,"LAZARO Thierry",59,"Député",2010,"Thierry","Lazaro","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1857.asp","http://www.nosdeputes.fr/thierry-lazaro","http://www.nosdeputes.fr/thierry-lazaro/xml"
"BEVEUGE",70,2125,"La réfection de la fontaine et de ses abords",122,"VILLAUME Jean-Michel",70,"Député",2012,"Jean-Michel","Villaumé","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334951.asp","http://www.nosdeputes.fr/jean-michel-villaume","http://www.nosdeputes.fr/jean-michel-villaume/xml"
"BEY-SUR-SEILLE",54,1000,"La modification du plan d'occupation des sols",122,"LE DEAUT Jean-Yves",54,"Député",2013,"Jean-Yves","Le Déaut","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1871.asp","http://www.nosdeputes.fr/jean-yves-le-deaut","http://www.nosdeputes.fr/jean-yves-le-deaut/xml"
"BEZANGE-LA-GRANDE",54,2000,"Le remplacement des volets de la mairie",122,"LAMBLIN Jacques",54,"Député",2013,"Jacques","Lamblin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267551.asp","http://www.nosdeputes.fr/jacques-lamblin","http://www.nosdeputes.fr/jacques-lamblin/xml"
"BEZE",21,11091,"La construction d'un réseau séparatif de collecte des eaux usées",122,"DELATTE Rémi",21,"Député",2010,"Rémi","Delatte","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267450.asp","http://www.nosdeputes.fr/remi-delatte","http://www.nosdeputes.fr/remi-delatte/xml"
"BEZIERS",34,6000,"La requalification de l'avenue Albert 1er",122,"ABOUD Elie",34,"Député",2011,"Élie","Aboud","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267457.asp","http://www.nosdeputes.fr/elie-aboud","http://www.nosdeputes.fr/elie-aboud/xml"
"BEZU-LE-GUERY",2,10000,"L'extension de la salle polyvalente",122,"VASSEUR Isabelle",2,"Député",2012,"Isabelle","Vasseur","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/330112.asp","http://2007-2012.nosdeputes.fr/isabelle-vasseur","http://2007-2012.nosdeputes.fr/isabelle-vasseur/xml"
"BIARD",86,2100,"L'extension de la mairie",122,"COUTELLE Catherine",86,"Député",2010,"Catherine","Coutelle","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336421.asp","http://www.nosdeputes.fr/catherine-coutelle","http://www.nosdeputes.fr/catherine-coutelle/xml"
"BIDACHE",64,2000,"La réfection de la piscine municipale",122,"CAPDEVIELLE Colette",64,"Député",2013,"Colette","Capdevielle","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608264.asp","http://www.nosdeputes.fr/colette-capdevielle","http://www.nosdeputes.fr/colette-capdevielle/xml"
"BIDACHE",64,7062,"La réfection du fronton et des sanitaires",122,"GRENET Jean",64,"Député",2011,"Jean","Grenet","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1549.asp","http://2007-2012.nosdeputes.fr/jean-grenet","http://2007-2012.nosdeputes.fr/jean-grenet/xml"
"BIDART",64,1100,"La réhabilitation et l'extension du centre technique municipal",122,"ALLIOT-MARIE Michèle",64,"Député",2011,"Michèle","Alliot-Marie","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/250.asp","http://2007-2012.nosdeputes.fr/michele-alliot-marie","http://2007-2012.nosdeputes.fr/michele-alliot-marie/xml"
"BIEF-DU-FOURG",39,4481,"Le remplacement de fenêtres au bâtiment communal",122,"DALLOZ Marie-Christine",39,"Député",2012,"Marie-Christine","Dalloz","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332523.asp","http://www.nosdeputes.fr/marie-christine-dalloz","http://www.nosdeputes.fr/marie-christine-dalloz/xml"
"BIERNE",53,8545,"L'effacement des réseaux et l'aménagement de l'éclairage public, rue Jean Bourré",122,"BERNIER Marc",53,"Député",2012,"Marc","Bernier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/479.asp","http://2007-2012.nosdeputes.fr/marc-bernier","http://2007-2012.nosdeputes.fr/marc-bernier/xml"
"BIEUZY",56,12000,"L'aménagement d'un éco-quartier dénommé ""Le Méchennec""",122,"LORGEOUX Gérard",56,"Député",2010,"Gérard","Lorgeoux","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267049.asp","http://2007-2012.nosdeputes.fr/gerard-lorgeoux","http://2007-2012.nosdeputes.fr/gerard-lorgeoux/xml"
"BIEVILLE",50,435,"L'extension du réseau d'éclairage public dans le bourg",122,"GOSSELIN Philippe",50,"Député",2012,"Philippe","Gosselin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266797.asp","http://www.nosdeputes.fr/philippe-gosselin","http://www.nosdeputes.fr/philippe-gosselin/xml"
"BIEVILLE",50,3000,"La restauration de la cloche n°1",122,"GOSSELIN Philippe",50,"Député",2011,"Philippe","Gosselin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266797.asp","http://www.nosdeputes.fr/philippe-gosselin","http://www.nosdeputes.fr/philippe-gosselin/xml"
"BIGUGLIA","2B",1383,"La réfection de l'installation électrique des vestiaires et du stade Dinelli",122,"GANDOLFI-SCHEIT Sauveur","2B","Député",2010,"Sauveur","Gandolfi-Scheit","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331146.asp","http://www.nosdeputes.fr/sauveur-gandolfi-scheit","http://www.nosdeputes.fr/sauveur-gandolfi-scheit/xml"
"BIGUGLIA","2B",15512,"L'acquisition d'un camion de voirie",122,"GANDOLFI-SCHEIT Sauveur","2B","Député",2012,"Sauveur","Gandolfi-Scheit","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331146.asp","http://www.nosdeputes.fr/sauveur-gandolfi-scheit","http://www.nosdeputes.fr/sauveur-gandolfi-scheit/xml"
"BILIEU",38,1383,"La réfection de l'église",122,"COLOMBIER Georges",38,"Député",2011,"Georges","Colombier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/909.asp","http://2007-2012.nosdeputes.fr/georges-colombier","http://2007-2012.nosdeputes.fr/georges-colombier/xml"
"BILLE",35,19466,"La construction d'un pôle enfance",122,"BENOIT Thierry",35,"Député",2010,"Thierry","Benoit","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332228.asp","http://www.nosdeputes.fr/thierry-benoit","http://www.nosdeputes.fr/thierry-benoit/xml"
"BILLEY",21,10000,"La réfection de la voirie (programme 2012)",122,"DELATTE Rémi",21,"Député",2012,"Rémi","Delatte","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267450.asp","http://www.nosdeputes.fr/remi-delatte","http://www.nosdeputes.fr/remi-delatte/xml"
"BILLIAT",1,1226,"La réfection des murs intérieurs, de la voûte et de la nef de l'église",122,"BLANC Etienne",1,"Député",2010,"Étienne","Blanc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267075.asp","http://www.nosdeputes.fr/etienne-blanc","http://www.nosdeputes.fr/etienne-blanc/xml"
"BILLIEME",73,11586,"L'aménagement de la RD 44 en traversée du village",122,"DORD Dominique",73,"Député",2012,"Dominique","Dord","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1152.asp","http://www.nosdeputes.fr/dominique-dord","http://www.nosdeputes.fr/dominique-dord/xml"
"BILLY",14,9000,"L'aménagement sécuritaire de la RD 232 en traversée du bourg (tranches 1 et 2)",122,"COUSIN Jean-Yves",14,"Député",2012,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"BINING",57,5000,"La restauration de l'orgue de l'église",122,"LETT Céleste",57,"Député",2012,"Céleste","Lett","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267057.asp","http://www.nosdeputes.fr/celeste-lett","http://www.nosdeputes.fr/celeste-lett/xml"
"BIO",46,3060,"L'aménagement du coeur de village",122,"LAUNAY Jean",46,"Député",2012,"Jean","Launay","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1844.asp","http://www.nosdeputes.fr/jean-launay","http://www.nosdeputes.fr/jean-launay/xml"
"BIONCOURT",57,4988,"L'aménagement intérieur du bâtiment mairie- école",122,"MARTY Alain",57,"Député",2011,"Alain","Marty","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267556.asp","http://www.nosdeputes.fr/alain-marty","http://www.nosdeputes.fr/alain-marty/xml"
"BIRAC",16,5000,"L'aménagement du bourg (2ème tranche)",122,"REYNAUD Marie-Line",16,"Député",2011,"Marie-Line","Reynaud","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2549.asp","http://www.nosdeputes.fr/marie-line-reynaud","http://www.nosdeputes.fr/marie-line-reynaud/xml"
"BIRAC-SUR-TREC",47,12000,"L'aménagement du bourg",122,"DIEFENBACHER Michel",47,"Député",2012,"Michel","Diefenbacher","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267297.asp","http://2007-2012.nosdeputes.fr/michel-diefenbacher","http://2007-2012.nosdeputes.fr/michel-diefenbacher/xml"
"BIRIEUX",1,5000,"L'aménagement d'un square avec jeux pour enfants",122,"VOISIN Michel",1,"Député",2012,"Michel","Voisin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2936.asp","http://www.nosdeputes.fr/michel-voisin","http://www.nosdeputes.fr/michel-voisin/xml"
"BISSIERES",14,576,"La réhabilitation du four à pain",122,"LETEURTRE Claude",14,"Député",2010,"Claude","Leteurtre","H","NC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267270.asp","http://2007-2012.nosdeputes.fr/claude-leteurtre","http://2007-2012.nosdeputes.fr/claude-leteurtre/xml"
"BISSY-SOUS-UXELLES",71,7000,"L'aménagement d'un espace public intergénérationnel",122,"MATHUS Didier",71,"Député",2012,"Didier","Mathus","H","SRC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2126.asp","http://2007-2012.nosdeputes.fr/didier-mathus","http://2007-2012.nosdeputes.fr/didier-mathus/xml"
"BISTROFF",57,4000,"La construction d'une chaufferie et l'installation d'une chaudière",122,"MARTY Alain",57,"Député",2012,"Alain","Marty","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267556.asp","http://www.nosdeputes.fr/alain-marty","http://www.nosdeputes.fr/alain-marty/xml"
"BITCHE",57,2477,"L'édification d'une stèle commémorative et l'aménagement des abords",122,"LETT Céleste",57,"Député",2010,"Céleste","Lett","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267057.asp","http://www.nosdeputes.fr/celeste-lett","http://www.nosdeputes.fr/celeste-lett/xml"
"BITSCHWILLER-LES-THANN",68,14880,"La construction d'un centre de première intervention pour les sapeurs-pompiers",122,"REITZER Jean-Luc",68,"Député",2011,"Jean-Luc","Reitzer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2529.asp","http://www.nosdeputes.fr/jean-luc-reitzer","http://www.nosdeputes.fr/jean-luc-reitzer/xml"
"BIVIERS",38,3494,"L'extension du restaurant scolaire et la construction d'une salle multi-activités",122,"FIORASO Geneviève",38,"Député",2012,"Geneviève","Fioraso","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332364.asp","http://www.nosdeputes.fr/genevieve-fioraso","http://www.nosdeputes.fr/genevieve-fioraso/xml"
"BIZANOS",64,10000,"La restauration du collatéral ""est"" de la nef de l'église Saint-Magne",122,"BAYROU François",64,"Député",2012,"François","Bayrou","H","NI","http://www.assemblee-nationale.fr/13/tribun/fiches_id/410.asp","http://2007-2012.nosdeputes.fr/francois-bayrou","http://2007-2012.nosdeputes.fr/francois-bayrou/xml"
"BIZIAT",1,5000,"L'amélioration du système de chauffage de l'école primaire",122,"VOISIN Michel",1,"Député",2011,"Michel","Voisin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2936.asp","http://www.nosdeputes.fr/michel-voisin","http://www.nosdeputes.fr/michel-voisin/xml"
"BLANCFOSSE",60,4000,"L'aménagement de la mare, Grande Rue",122,"DASSAULT Olivier",60,"Député",2011,"Olivier","Dassault","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/998.asp","http://www.nosdeputes.fr/olivier-dassault","http://www.nosdeputes.fr/olivier-dassault/xml"
"BLANDY",91,20000,"Le remplacement des branchements d'eau et des regards compteurs",122,"MARLIN Franck",91,"Député",2012,"Franck","Marlin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2086.asp","http://www.nosdeputes.fr/franck-marlin","http://www.nosdeputes.fr/franck-marlin/xml"
